Gene_Symbol,Boruta_Selezionato,Boruta_Tentativo,Boruta_Rank
DPPA4,False,False,7766
DPT,False,False,7766
DPY19L1,False,False,11681
DPY19L1P1,False,False,2482
DPY19L2P2,False,False,7766
DPY19L4,False,False,11681
DPY30 /// MEMO1,False,False,1326
DPYD,False,False,7766
DPYS,False,False,7766
DPYSL2,False,False,507
DPYSL3,False,False,5102
DPYSL4,False,False,7766
DQ583205 /// LOC642533 /// ZNF778,False,False,5102
DQ597730 /// LRRC37A2,False,False,1964
DR1,False,False,7766
DRAM1,False,False,7766
DRAP1,False,False,9587
DRD1,False,False,11681
DRD2,False,False,11681
DRD3,False,False,7766
DRD4,False,False,11681
DRD5,False,False,9587
DRG1,False,False,3456
DRG2,False,False,11681
DRICH1,False,False,5102
DROSHA,False,False,11681
DRP2,False,False,5102
DSC1,False,False,5102
DSC2,False,False,11681
DSC3,False,False,2777
DSCAM,False,False,2627
DSCC1,False,False,7766
DSCR3,False,False,5102
DSCR4,False,False,11681
DSE,False,False,2950
DSERG1,False,False,3090
DSG1,False,False,2949
DSG2,False,False,9587
DSG3,False,False,7766
DSN1,False,False,9195
DSP,False,False,11681
DSPP,False,False,2682
DST,False,False,11681
DSTN,False,False,933
DSTNP1 /// DSTNP1,False,False,1680
DSTNP2,False,False,1623
DSTYK,False,False,2097
DTL,False,False,11681
DTNA,False,False,11681
DTNB,False,False,7766
DTWD1,False,False,5102
DTX2 /// LOC102725292,False,False,5102
DTX2P1-UPK3BP1-PMS2P11,False,False,3456
DTX3,False,False,11681
DTX4,False,False,6116
DTYMK,False,False,7766
DUOX1,False,False,7766
DUOX2,False,False,11681
DUS1L,False,False,7766
DUS2,False,False,4004
DUS4L,False,False,3017
DUSP1,False,False,7766
DUSP10,False,False,6116
DUSP11,False,False,2162
DUSP12,False,False,381
DUSP13,False,False,1918
DUSP14,False,False,11681
DUSP2,False,False,5102
DUSP21,False,False,11681
DUSP22,False,False,7766
DUSP26,False,False,5102
DUSP3,False,False,1429
DUSP4,False,False,4360
DUSP5,False,False,7766
DUSP6,False,False,79
DUSP7,False,False,7766
DUSP8 /// LOC101927562,False,False,1423
DUSP9,False,False,11681
DUT,False,False,1957
DUTP1 /// DUTP1,False,False,7766
DUX1,False,False,11681
DUX1 /// DUX3 /// DUX5,False,False,11681
DVL1,False,False,9587
DVL2,False,False,11681
DVL3,False,False,7766
DXO,False,False,11681
DYM,False,False,3456
DYNC1H1,False,False,6116
DYNC1I1,False,False,6116
DYNC1I2,False,False,7766
DYNC1LI1,False,False,11681
DYNC1LI2,False,False,7766
DYNC2H1,False,False,9587
DYNC2LI1,False,False,11681
DYNLL1,False,False,11681
DYNLRB1,False,False,7766
DYNLT1,False,False,4004
DYNLT3,False,False,9195
DYRK1A,False,False,11681
DYRK1B,False,False,11681
DYRK2,False,False,6116
DYRK3,False,False,7766
DYRK4,False,False,11681
DYSF,False,False,3456
DZANK1,False,False,619
DZIP1,False,False,9587
DZIP3,False,False,11681
E2F1,False,False,1729
E2F2,False,False,11681
E2F3,False,False,5102
E2F4,False,False,11681
E2F5,False,False,5102
E2F6,False,False,1530
E2F8,False,False,5102
E4F1,False,False,6116
EAF2,False,False,3456
EAPP,False,False,11681
EBAG9,False,False,5102
EBF2,False,False,3456
EBI3,False,False,11681
EBLN2,False,False,1384
EBNA1BP2 /// MIR6733,False,False,11681
EBP,False,False,2052
ECD,False,False,4264
ECE1,False,False,11681
ECE2,False,False,7766
ECEL1,False,False,7766
ECH1,False,False,7766
ECHDC1,False,False,2315
ECHDC2,False,False,7766
ECHDC3,False,False,7766
ECHS1,False,False,11681
ECI1,False,False,6116
ECI2,False,False,2505
ECM1,False,False,3456
ECM2,False,False,1806
ECRP,False,False,3456
ECSIT,False,False,800
ECT2,False,False,2725
EDA,False,False,11681
EDA2R,True,False,1
EDAR,False,False,11681
EDC3,False,False,2421
EDC4,False,False,5102
EDDM3A,False,False,6116
EDDM3B,False,False,7766
EDEM1,False,False,921
EDEM2,False,False,5102
EDEM3,False,False,7766
EDF1,False,False,6116
EDIL3,False,False,7766
EDN1,False,False,5102
EDN2,False,False,7766
EDN3,False,False,3054
EDNRA,False,False,2354
EDNRB,False,False,11681
EDRF1,False,False,5102
EEA1,False,False,6116
EED,False,False,6116
EEF1A1,False,False,1793
EEF1A1P42,False,False,4264
EEF1A2,False,False,7766
EEF1B2 /// SNORA41,False,False,11681
EEF1D,False,False,5102
EEF1DP5 /// EEF1DP5,False,False,7766
EEF1E1,False,False,1225
EEF1G /// MIR3654,False,False,5102
EEF2,False,False,5102
EFCAB1,False,False,11681
EFCAB11,False,False,5102
EFCAB14,False,False,2367
EFCAB2,False,False,11681
EFCAB6,False,False,11681
EFCC1,False,False,11681
EFEMP1,False,False,11681
EFEMP2,False,False,7766
EFHC1,False,False,9195
EFHC2,False,False,7766
EFHD1,False,False,7766
EFHD2,False,False,837
EFNA1,False,False,9587
EFNA2,False,False,6116
EFNA3,False,False,5102
EFNA4,False,False,11681
EFNA5,False,False,5102
EFNB1,False,False,5102
EFNB2,False,False,5102
EFNB3,False,False,11681
EFR3A,False,False,7766
EFR3B,False,False,7766
EFS,False,False,5102
EFTUD1,False,False,11681
EGF,False,False,1892
EGFL6,False,False,7766
EGFL7,False,False,7766
EGFL8 /// PPT2,False,False,11681
EGFL8 /// PPT2 /// PPT2-EGFL8,False,False,1351
EGFR,False,False,3029
EGLN1,False,False,5102
EGLN2 /// RAB4B-EGLN2,False,False,428
EGLN3,False,False,5102
EGOT,False,False,4264
EGR1,False,False,339
EGR2,True,False,1
EGR3,True,False,1
EGR4,False,False,11681
EHBP1,False,False,7766
EHBP1L1,False,False,11681
EHD1,False,False,6116
EHD2,False,False,1495
EHD3,False,False,2848
EHD4,False,False,5102
EHF,False,False,9587
EHHADH,False,False,7766
EHMT1,False,False,6116
EHMT2,False,False,5102
EI24,False,False,5102
EID1,False,False,266
EIF1,False,False,3456
EIF1AX,False,False,6116
EIF1AY,False,False,11681
EIF1B,False,False,5102
EIF2AK1,False,False,3062
EIF2AK2,False,False,4004
EIF2AK3,False,False,1387
EIF2B1,False,False,6116
EIF2B2,False,False,11681
EIF2B3,False,False,11681
EIF2B4,False,False,6116
EIF2B5,False,False,467
EIF2D,False,False,4264
EIF2S1,False,False,1458
EIF2S2,False,False,11681
EIF2S3,False,False,7766
EIF3A,False,False,806
EIF3B,False,False,7766
EIF3C /// EIF3CL,False,False,11681
EIF3D,False,False,5102
EIF3E,False,False,7766
EIF3F,False,False,2110
EIF3G,False,False,7766
EIF3H,False,False,6116
EIF3I,False,False,546
EIF3J,False,False,260
EIF3K,False,False,3004
EIF3L,False,False,7766
EIF3M,False,False,133
EIF4A1 /// LOC101928634 /// SENP3-EIF4A1 /// SNORA48 /// SNORA67 /// SNORD10,False,False,2320
EIF4A1 /// SNORA48 /// SNORA67 /// SNORD10,False,False,1340
EIF4A2 /// MIR1248 /// SNORA4 /// SNORA63 /// SNORA81 /// SNORD2,False,False,11681
EIF4A3,False,False,238
EIF4B,False,False,7766
EIF4E,False,False,4264
EIF4E2,False,False,3456
EIF4EBP1,False,False,4004
EIF4EBP2,False,False,11681
EIF4ENIF1,False,False,11681
EIF4G1,False,False,7766
EIF4G2,False,False,1396
EIF4G3,False,False,7766
EIF4H,False,False,1062
EIF5,False,False,5102
EIF5A,False,False,11681
EIF5A2,False,False,5102
EIF5B,False,False,6116
EIF6,False,False,11681
ELAC1,False,False,6116
ELAC2,False,False,2472
ELANE,False,False,7766
ELAVL1,False,False,11681
ELAVL2,False,False,11681
ELAVL3,False,False,11681
ELAVL4,False,False,11681
ELF1,False,False,759
ELF2,False,False,1995
ELF3,False,False,11681
ELF4,False,False,7766
ELF5,False,False,1741
ELK1,False,False,11681
ELK2AP,False,False,9587
ELK3,False,False,697
ELK4,False,False,7766
ELL,False,False,2641
ELL2,False,False,3456
ELL2P3 /// ELL2P3,False,False,7766
ELL3,False,False,2135
ELMO1,False,False,9587
ELMO2,False,False,2972
ELMO3,False,False,1011
ELN,False,False,4004
ELOVL1 /// MIR6734,False,False,11681
ELOVL2,False,False,2851
ELOVL4,False,False,9195
ELOVL5,False,False,11681
ELOVL6,False,False,11681
ELP3,False,False,1264
ELP4,False,False,11681
ELP5,False,False,7766
ELP6,False,False,5102
ELSPBP1,False,False,7766
ELTD1,False,False,7766
EMC1,False,False,3456
EMC10,False,False,11681
EMC2,False,False,5102
EMC3,False,False,11681
EMC6,False,False,7766
EMC7,False,False,1841
EMC8,False,False,7766
EMC9,False,False,11681
EMCN,False,False,7766
EMD,False,False,7766
EMG1,False,False,171
EMID1,False,False,11681
EMILIN1,False,False,7766
EMILIN2,False,False,11681
EML1,False,False,11681
EML2,False,False,4004
EML3,False,False,11681
EML4,False,False,11681
EMP1,False,False,11681
EMP2,False,False,11681
EMP3,False,False,11681
EMR1,False,False,1004
EMR2,False,False,7766
EMR3,False,False,5102
EMX1,False,False,3456
EMX2,False,False,2737
EN1,False,False,6116
EN2,False,False,3456
ENAH,False,False,11681
ENC1,False,False,6116
ENDOD1,False,False,9587
ENDOG,False,False,11681
ENDOU,False,False,9195
ENG,False,False,9587
ENGASE,False,False,7766
ENO1,False,False,1928
ENO2,False,False,2099
ENO3,False,False,5102
ENOPH1,False,False,786
ENOSF1,False,False,3456
ENOX1,False,False,5102
ENOX2,False,False,11681
ENPEP,False,False,7766
ENPP1,False,False,5102
ENPP2,False,False,7766
ENPP4,False,False,5102
ENSA,False,False,2796
ENTPD1,False,False,3456
ENTPD1-AS1,False,False,7766
ENTPD2,False,False,7766
ENTPD3,False,False,5102
ENTPD4,False,False,4360
ENTPD5,False,False,7766
ENTPD6,False,False,732
ENTPD7,False,False,7766
ENY2,False,False,7766
EOGT,False,False,7766
EP300,False,False,5102
EP400,False,False,2035
EPAS1,False,False,2063
EPB41,False,False,9587
EPB41L1,False,False,5102
EPB41L2,False,False,1704
EPB41L3,False,False,2018
EPB41L4A,False,False,11681
EPB41L4A-AS2,False,False,11681
EPB41L4B,False,False,7766
EPB41L5,False,False,11681
EPB42,False,False,11681
EPCAM,False,False,11681
EPHA1,False,False,7766
EPHA2,False,False,7766
EPHA3,False,False,1640
EPHA4,False,False,563
EPHA5,False,False,11681
EPHA7,False,False,2742
EPHB1,False,False,3011
EPHB2,False,False,780
EPHB3,False,False,3456
EPHB4,False,False,5102
EPHB6,False,False,7766
EPHX1,False,False,11681
EPHX2,False,False,3456
EPHX3,False,False,2704
EPM2A,False,False,7766
EPM2AIP1,False,False,3456
EPN1,False,False,363
EPN2 /// EPN2-IT1,False,False,7766
EPN3,False,False,2022
EPO,False,False,11681
EPOR,False,False,11681
EPOR /// RGL3,False,False,9587
EPPIN /// EPPIN-WFDC6,False,False,7766
EPPK1,False,False,11681
EPRS,False,False,7766
EPS15,False,False,6116
EPS15L1,False,False,11681
EPS15P1 /// EPS15P1,False,False,11681
EPS8,False,False,7766
EPS8L1,False,False,7766
EPS8L2,False,False,3456
EPS8L3,False,False,11681
EPX,False,False,11681
EPYC,False,False,3456
ERAL1,False,False,11681
ERAP1,False,False,4004
ERAP2,False,False,11681
ERBB2,False,False,11681
ERBB2IP,False,False,2867
ERBB3,False,False,9587
ERBB4,False,False,7766
ERC1,False,False,11681
ERC2,False,False,3456
ERC2-IT1,False,False,5102
ERCC1,False,False,3456
ERCC2,False,False,11681
ERCC3,False,False,595
ERCC4,False,False,7766
ERCC5,False,False,2333
ERCC6,False,False,11681
ERCC6L,False,False,2526
ERCC8,False,False,7766
EREG,False,False,7766
ERF,False,False,2854
ERG,False,False,975
ERGIC2,False,False,61
ERGIC3,False,False,11681
ERH,False,False,1708
ERI2,False,False,9587
ERI3,False,False,3456
ERICH1,False,False,9195
ERLIN1,False,False,4004
ERLIN2,False,False,2521
ERMAP,False,False,2159
ERMP1,False,False,5102
ERN1,False,False,5102
ERN2,False,False,11681
ERO1L,False,False,11681
ERO1LB,False,False,2808
ERP29,False,False,6116
ERP44,False,False,5102
ERV3-2,False,False,7766
ERV9-1,False,False,9587
ERVH-4,False,False,2980
ERVH-6,False,False,3456
ERVK3-2,False,False,7766
ERVMER34-1,False,False,3456
ESD,False,False,7766
ESF1,False,False,1949
ESM1,False,False,9587
ESPL1,False,False,1472
ESPN,False,False,11681
ESR1,False,False,7766
ESR2,False,False,7766
ESRP1,False,False,11681
ESRP2 /// MIR6773,False,False,11681
ESRRA,False,False,7766
ESRRB,False,False,6116
ESRRG,False,False,11681
ESYT1,False,False,5102
ETAA1,False,False,7766
ETF1,False,False,2786
ETFA,False,False,161
ETFB,False,False,11681
ETFDH,False,False,9195
ETHE1,False,False,11681
ETNK1,False,False,7766
ETNK2,False,False,2758
ETNPPL,False,False,7766
ETS1,False,False,7766
ETS2,False,False,11681
ETV1,False,False,5102
ETV2,False,False,7766
ETV3,False,False,9587
ETV4,False,False,11681
ETV5,False,False,11681
ETV6,False,False,11681
ETV7,False,False,9587
EVA1B,False,False,1786
EVC,False,False,11681
EVI2A,False,False,7766
EVI2B,False,False,11681
EVI5,False,False,9587
EVL,False,False,9587
EVPL,False,False,11681
EVX1,False,False,7766
EWSR1,False,False,9587
EXD2,False,False,5102
EXD3,False,False,6116
EXO1,False,False,2093
EXO5,False,False,2674
EXOC1,False,False,5102
EXOC2,False,False,6116
EXOC3,False,False,5102
EXOC5,False,False,6116
EXOC6B,False,False,11681
EXOC7,False,False,7766
EXOG,False,False,5102
EXOSC1,False,False,3456
EXOSC10,False,False,7766
EXOSC2,False,False,7766
EXOSC4,False,False,1761
EXOSC5,False,False,641
EXOSC7,False,False,1852
EXOSC8,False,False,2661
EXOSC9,False,False,7766
EXPH5,False,False,11681
EXT1,False,False,11681
EXT2,False,False,7766
EXTL1,False,False,11681
EXTL2,False,False,2401
EXTL3,False,False,9587
EYA1,False,False,11681
EYA2,False,False,947
EYA3,False,False,11681
EYA4,False,False,11681
EZH1,False,False,11681
EZH2,False,False,1298
EZR,False,False,2139
F10,False,False,11681
F11,False,False,7766
F11R,False,False,7766
F12,False,False,4264
F13A1,False,False,699
F13B,False,False,2942
F2,False,False,297
F2R,False,False,4004
F2RL1,False,False,852
F2RL2,False,False,11681
F2RL3,False,False,11681
F3,False,False,7766
F5,False,False,7766
F7,False,False,11681
F8,False,False,3456
F8A1 /// F8A2 /// F8A3,False,False,5102
F9,False,False,910
FA2H,False,False,5102
FAAH,False,False,9195
FABP1,False,False,5102
FABP2,False,False,11681
FABP3,False,False,5102
FABP3P2 /// FABP3P2,False,False,2593
FABP4,False,False,9587
FABP5,False,False,6116
FABP6,False,False,5102
FABP7,False,False,7766
FADD,False,False,2036
FADS1 /// MIR1908,False,False,5102
FADS2,False,False,5102
FADS3,False,False,7766
FAF1,False,False,11681
FAF2,False,False,7766
FAH,False,False,2302
FAHD2A,False,False,5102
FAHD2A /// FAHD2B /// FAHD2CP,False,False,3456
FAIM,False,False,3456
FAIM2,False,False,7766
FAIM3,False,False,7766
FAM102A,True,False,1
FAM105A,False,False,4264
FAM106A,False,False,9195
FAM107A,False,False,11681
FAM110B,False,False,11681
FAM110D,False,False,5102
FAM111A,False,False,1434
FAM114A1,False,False,1061
FAM114A2,False,False,5102
FAM115A /// LOC100294033,False,False,11681
FAM117A,False,False,5102
FAM118A,False,False,11681
FAM120A,False,False,9587
FAM120C,False,False,11681
FAM124B,False,False,11681
FAM127A,False,False,11681
FAM127B,False,False,2377
FAM129A,False,False,5102
FAM131A,False,False,11681
FAM131B,False,False,7766
FAM134A,False,False,1344
FAM134B,False,False,7766
FAM134C,False,False,1324
FAM135A,False,False,11681
FAM136A /// LOC100287852,False,False,11681
FAM13A,False,False,3456
FAM13B,False,False,9587
FAM13C,False,False,11681
FAM149A,False,False,7766
FAM149B1,False,False,11681
FAM153A,False,False,9587
FAM153A /// FAM153B /// FAM153C /// LOC100507387 /// LOC101928349 /// LOC101930363,False,False,1313
FAM153A /// FAM153B /// LOC100507387 /// LOC102725213,False,False,7766
FAM155A,False,False,4004
FAM155B,False,False,7766
FAM160B2,False,False,167
FAM162A,False,False,11681
FAM163A,False,False,11681
FAM168A,False,False,11681
FAM168B,False,False,5102
FAM169A,False,False,11681
FAM171A1,False,False,7766
FAM172A,False,False,7766
FAM173A,False,False,7766
FAM174B,False,False,9587
FAM175B,False,False,973
FAM178A,False,False,3456
FAM179B,False,False,897
FAM182A /// FAM182B /// FAM27B /// FAM27C,False,False,11681
FAM182B /// FAM27B /// FAM27C,False,False,5102
FAM184A,False,False,5102
FAM186A,False,False,7766
FAM188A,False,False,5102
FAM189A1,False,False,410
FAM189A2,False,False,5102
FAM189B,False,False,11681
FAM192A,False,False,11681
FAM193A,False,False,7766
FAM193B,False,False,4004
FAM198B,False,False,11681
FAM204A,False,False,9587
FAM205B,False,False,5102
FAM206A,False,False,11681
FAM208A,False,False,7766
FAM208B,False,False,843
FAM20B,False,False,5102
FAM212B /// LOC101928718,False,False,11681
FAM214B,False,False,5102
FAM215A,False,False,7766
FAM216A,False,False,7766
FAM21A /// FAM21C /// LOC101930591,False,False,11681
FAM21C /// LOC101930591,False,False,2118
FAM222B,False,False,3083
FAM224A,False,False,11681
FAM32A,False,False,5102
FAM35A,False,False,7766
FAM3A,False,False,11681
FAM3C,False,False,11681
FAM45A /// FAM45B,False,False,2977
FAM46A,False,False,1929
FAM46C,False,False,183
FAM47E /// FAM47E-STBD1 /// STBD1,False,False,1482
FAM49A,False,False,2475
FAM49B,False,False,3456
FAM50A,False,False,900
FAM50B,False,False,1008
FAM53B,False,False,9587
FAM53C,False,False,11681
FAM57A,False,False,11681
FAM60A,False,False,11681
FAM63A,False,False,7766
FAM63B,False,False,1046
FAM64A,False,False,11681
FAM65A,False,False,1630
FAM65B,False,False,4004
FAM66D,False,False,5102
FAM69A,False,False,2377
FAM76A,False,False,9587
FAM83E,False,False,7766
FAM86A,False,False,2832
FAM86B1 /// FAM86B2 /// FAM86C1 /// FAM86DP /// FAM86FP,False,False,2499
FAM86C1,False,False,1539
FAM89B,False,False,7766
FAM8A1,False,False,7766
FAM90A1,False,False,7766
FAM96B,False,False,5102
FAM98A,False,False,54
FAN1,False,False,11681
FANCA,False,False,11681
FANCC,False,False,11681
FANCE,False,False,5102
FANCF,False,False,7766
FANCG,False,False,7766
FANCI,False,False,11681
FANCL,False,False,1813
FAP,False,False,11681
FAR2,False,False,1805
FARP1,False,False,1121
FARP2,False,False,5102
FARS2,False,False,11681
FARSA,False,False,11681
FAS,False,False,911
FASLG,False,False,1414
FASN,False,False,5102
FASTK,False,False,2996
FASTKD1,False,False,11681
FASTKD2,False,False,11681
FASTKD3,False,False,11681
FASTKD5,False,False,11681
FAT1,False,False,7766
FAT2,False,False,7766
FAT4,False,False,7766
FAU,False,False,827
FAXDC2,False,False,1763
FBL,False,False,11681
FBLN1,False,False,5102
FBLN2,False,False,6116
FBLN5,False,False,11681
FBN1,False,False,7766
FBN2,False,False,7766
FBP1,False,False,7766
FBP2,False,False,11681
FBRS,False,False,7766
FBXL12,False,False,11681
FBXL14,False,False,2733
FBXL15,False,False,6116
FBXL18,False,False,11681
FBXL2,False,False,7766
FBXL4,False,False,3456
FBXL5,False,False,3456
FBXL6,False,False,7766
FBXL7,False,False,7766
FBXL8,False,False,2318
FBXO11,False,False,4264
FBXO16 /// ZNF395,False,False,857
FBXO17,False,False,7766
FBXO2,False,False,11681
FBXO21,False,False,6116
FBXO22,False,False,11681
FBXO24,False,False,11681
FBXO28,False,False,1330
FBXO3,False,False,7766
FBXO31,False,False,2222
FBXO34,False,False,2516
FBXO38,False,False,11681
FBXO4,False,False,5102
FBXO40,False,False,3456
FBXO41 /// LOC101927826,False,False,11681
FBXO42,False,False,7766
FBXO46,False,False,4004
FBXO5,False,False,1246
FBXO7,False,False,5102
FBXO9,False,False,11681
FBXW11,False,False,11681
FBXW12,False,False,7766
FBXW2,False,False,1477
FBXW4,False,False,11681
FBXW4P1,False,False,3456
FBXW7,False,False,7766
FCAR,False,False,7766
FCER1A,False,False,7766
FCER1G,False,False,11681
FCER2,False,False,11681
FCF1,False,False,11681
FCF1 /// MAPK1IP1L,False,False,379
FCGBP,False,False,2628
FCGR1A,False,False,11681
FCGR1A /// FCGR1B /// FCGR1C,False,False,11681
FCGR1B,False,False,2586
FCGR2A,False,False,7766
FCGR2B,False,False,7766
FCGR2C,False,False,1650
FCGR3A /// FCGR3B,False,False,11681
FCGR3B,False,False,9587
FCGRT,False,False,11681
FCHO1,False,False,7766
FCHSD2,False,False,11681
FCN1,False,False,7766
FCN2,False,False,11681
FCN3,False,False,5102
FCRL2,False,False,2862
FDFT1,False,False,11681
FDPS,False,False,11681
FDPSP5 /// FDPSP5,False,False,5102
FDX1,False,False,3456
FDXR,False,False,7766
FECH,False,False,11681
FEM1B,False,False,3456
FEM1C,False,False,9587
FEN1,False,False,7766
FER,False,False,11681
FER1L4,False,False,5102
FERMT1,False,False,753
FERMT2,False,False,11681
FES,False,False,7766
FETUB,False,False,11681
FEV,False,False,5102
FEZ1,False,False,2245
FEZ2,False,False,11681
FEZF2,False,False,5102
FFAR2,False,False,2070
FFAR3 /// GPR42,False,False,6116
FGA,False,False,6116
FGB,False,False,7766
FGD1,False,False,11681
FGD2,False,False,1535
FGD6,False,False,11681
FGF1,False,False,4004
FGF12,False,False,11681
FGF13,False,False,3456
FGF14,False,False,3456
FGF16,False,False,11681
FGF17,False,False,11681
FGF18,False,False,7766
FGF2,False,False,11681
FGF20,False,False,5102
FGF21,False,False,9587
FGF22,False,False,11681
FGF23,False,False,2997
FGF3,False,False,2638
FGF4,False,False,7766
FGF5,False,False,2190
FGF6,False,False,7766
FGF7,False,False,7766
FGF8,False,False,7766
FGF9,False,False,5102
FGFBP1,False,False,2460
FGFR1,False,False,11681
FGFR1OP,False,False,11681
FGFR2,False,False,5102
FGFR3,False,False,11681
FGFR4,False,False,7766
