Gene_Symbol,Mean_T1D,Mean_Control,Log2FC,P_Value,FDR
KARS,12.237480231464652,12.399297874974048,-0.1618176435093961,0.0022522206708744724,0.11315525043445536
LOC81691,5.279678556677333,5.868864100470115,-0.589185543792782,0.0022765136019353475,0.11395215307465266
REXO2,10.678168540823323,10.44163517248599,0.23653336833733363,0.0022873412114279073,0.11399776536398519
TXN2,9.212547418280707,8.984087373234763,0.22846004504594397,0.0023027295556321092,0.11399776536398519
UMPS,7.782704797261101,7.477330201231685,0.3053745960294165,0.0023001683922261374,0.11399776536398519
RAB14,8.808998645891187,8.985673004430494,-0.1766743585393069,0.0023181116948550293,0.11434043633564132
TLR7,7.955953919533742,7.559386478404139,0.3965674411296023,0.002336142130679316,0.11439478585554695
POLE3,9.761297218646083,10.030951862071058,-0.2696546434249747,0.002333041388890054,0.11439478585554695
MIR6787 /// SLC16A3,8.885501616076631,8.437126341679342,0.4483752743972893,0.0023507012524620736,0.11469215677626327
TMEM43,10.290648929391493,10.095941799271607,0.19470713011988572,0.0023767013126319196,0.11549605169303587
S100P,9.21527131081653,8.336004643873265,0.8792666669432645,0.002384269213640918,0.11549605169303587
TMEM208,9.354638298026618,9.184888607306323,0.16974969072029467,0.0024019242452387804,0.11593573633715043
PLEKHA1,9.077379851079696,8.69610470834249,0.38127514273720564,0.002417962304232898,0.11629452150073885
MFAP1,9.428487346163468,9.01789625025939,0.4105910959040777,0.002457681006738582,0.11736946574583723
MMD,10.197739199315404,10.626904917381715,-0.42916571806631154,0.00245282279786941,0.11736946574583723
TRIB1,10.059485730893755,9.494737771838002,0.5647479590557527,0.002484059963359407,0.11751326758574898
SLC46A3,9.202021161841508,8.988721028492407,0.21330013334910092,0.002471158034071515,0.11751326758574898
AZI2,7.560849936224317,7.896386320937584,-0.33553638471326686,0.002486777249687326,0.11751326758574898
MSN,12.482401203491863,12.690764612730808,-0.20836340923894525,0.0025136044472774204,0.11836712231691406
KCNJ15,8.005168529167547,7.40647411437564,0.5986944147919067,0.002540845251256546,0.11882188086758554
NRIP1,9.776486511352694,10.082718694344,-0.30623218299130706,0.002532483155320852,0.11882188086758554
TH,4.599230218298458,5.430409207831903,-0.8311789895334449,0.0025565461780433165,0.1189231810624233
ZBTB16,8.387866702630904,8.835501112348025,-0.44763440971712143,0.002560610113885696,0.1189231810624233
EGR1,9.437008492142699,8.439199938553706,0.9978085535889925,0.002597357004780517,0.12021671205345441
LOC100996696 /// PABPC4,10.64465957624662,10.831549476459044,-0.18688990021242446,0.0026308247707725716,0.12135015964843449
WNT10B,6.67996765434411,5.964331095696402,0.7156365586477076,0.002673437033457603,0.12253577123737093
PPM1D,8.333259500480453,7.987597392214997,0.34566210826545607,0.0027017083494483124,0.12253577123737093
LRIG2,8.358752186342423,8.5604814145992,-0.2017292282567773,0.002695957691628913,0.12253577123737093
PTGS1,8.421748208023763,8.783799901078215,-0.3620516930544522,0.0027109282722881174,0.12253577123737093
MIR3656 /// TRAPPC4,9.910951823790173,9.711139563223277,0.19981226056689572,0.0026907238183801244,0.12253577123737093
ING4,8.516600207355685,8.284860092266696,0.23174011508898928,0.002704984307840861,0.12253577123737093
EP400,8.591171455505382,8.388050066277339,0.20312138922804301,0.0027372215213715785,0.1229021556855046
GABBR1 /// UBD,3.8419203197916594,3.318654657277506,0.5232656625141532,0.002733632130881131,0.1229021556855046
CCDC130,8.701910156489664,8.442476583685313,0.2594335728043511,0.002782759387007273,0.12371379314277399
PRKD3,9.061291294820597,9.239485334105135,-0.1781940392845378,0.0027732073661387675,0.12371379314277399
EIF2AK2,9.048811178019237,9.237116250081137,-0.18830507206189928,0.0027802510082283894,0.12371379314277399
GIGYF2,8.681175386447887,8.483253846483612,0.19792153996427508,0.0027929615171792387,0.12376024558910625
CDC123,10.5171787039154,10.31197540381649,0.2052033000989102,0.0028343533276230827,0.12518393863668617
CLU,7.556635691386167,8.109093019054106,-0.5524573276679385,0.002850230363269153,0.12547512494978047
STX4,10.158019805670587,9.911975456984864,0.24604434868572334,0.0029330399116153896,0.12557599063493005
LOC102723479,4.961467551722254,4.304095418982833,0.6573721327394217,0.0028910084738523563,0.12557599063493005
BRS3,5.585531286193293,6.186048916144891,-0.6005176299515984,0.002945129634450236,0.12557599063493005
TIMM8B,11.285906783901616,11.1025477524775,0.18335903142411603,0.002924708734215432,0.12557599063493005
LIPC,3.7326518098647883,4.289692041235782,-0.5570402313709941,0.002887994364283625,0.12557599063493005
ANXA5,11.018850164952969,11.356012034448336,-0.3371618694953664,0.002911065822920269,0.12557599063493005
HLA-DQB1,7.127671070646861,8.130479588663857,-1.0028085180169954,0.0028866836746123136,0.12557599063493005
LIG1,8.720330091194164,8.447544892008588,0.2727851991855754,0.0029454375901792696,0.12557599063493005
MAP3K5,9.520191291234976,9.328551708313187,0.1916395829217894,0.002872025204109756,0.12557599063493005
ACAP2,7.618200625218005,7.872559926833925,-0.2543593016159198,0.0029418640542373878,0.12557599063493005
KIAA1324,6.343205832080767,6.849808056754625,-0.5066022246738582,0.0029733180747735758,0.12636601817787696
POLR3B,8.220184157149982,8.02108694505638,0.19909721209360143,0.0029886378209355636,0.12638683412904744
SPECC1L,8.705915993080389,8.42870202007377,0.277213973006619,0.0029925110559596876,0.12638683412904744
QTRTD1,7.371221690826522,7.11942314358918,0.25179854723734163,0.003026514762496616,0.1274247570565164
TAX1BP1,9.936414111948425,10.125495781000263,-0.18908166905183776,0.003045296763036514,0.1278173470572624
GDE1,9.413395466520855,9.632544031888926,-0.21914856536807115,0.003077408048060827,0.12876523148465038
EIF3A,10.278943837757113,10.445803443767021,-0.16685960600990768,0.003099738423499409,0.12890143013413696
TMEM185B,7.539342921272067,7.247542688062997,0.2918002332090701,0.00309570470220501,0.12890143013413696
ADORA2A /// SPECC1L-ADORA2A,8.762190398440183,8.428599111648523,0.33359128679165906,0.003135275783476658,0.12977626370086762
ATMIN,9.3480822508239,9.491366692998666,-0.14328444217476566,0.0031399806311641666,0.12977626370086762
SPARC,7.068812171492129,7.72925403435693,-0.6604418628648006,0.00315277242194903,0.12982492634615989
FAM111A,10.917321346676642,10.663164844129268,0.25415650254737443,0.0031603700161218352,0.12982492634615989
PPP1R11,10.949609584773214,10.72996204485635,0.21964753991686337,0.0032100323786035724,0.13146541696008265
UPK1A,4.937842287026568,4.2192198253022575,0.7186224617243102,0.0032229560448005373,0.13159592430658387
RBM47,9.962885126507805,9.585492087572481,0.37739303893532394,0.00326235122347004,0.13177753203049153
SLCO1B1,4.463328554859004,5.292114180475577,-0.8287856256165735,0.003283338708970533,0.13177753203049153
TNNI2,4.911330075366917,4.281162603337721,0.6301674720291954,0.0032648674800007,0.13177753203049153
IL1R2,7.050627937956929,6.140060175657568,0.9105677622993618,0.003285906644045553,0.13177753203049153
TRIM16,7.179746496571546,7.4892701098671255,-0.3095236132955792,0.003278402899320571,0.13177753203049153
LAP3,10.833532443094247,11.258023713328427,-0.42449127023417965,0.0032486739805195437,0.13177753203049153
EBP,8.323799720117947,8.529525049648582,-0.20572532953063494,0.0033048759478381323,0.13214614921607207
PDHA1,9.06060505835666,8.90184639897277,0.15875865938389033,0.0033157577074632233,0.1321901634701046
METTL17,10.92026873214894,10.69640803397474,0.2238606981742013,0.0034567752584939793,0.13470810997600882
IGH /// IGHA1 /// IGHA2,13.742271398581215,13.05197557147485,0.6902958271063646,0.0034735140960356604,0.13470810997600882
PSG11,5.67020108175585,6.267389368713228,-0.5971882869573779,0.0034306829266823125,0.13470810997600882
TMEM63A,8.215834354764393,7.948727917521258,0.2671064372431351,0.0034106609964426127,0.13470810997600882
CNPY2,9.705975097078062,9.523628846539866,0.18234625053819542,0.0034785890034500244,0.13470810997600882
TYR,6.690035792239409,6.044634269173078,0.6454015230663313,0.0034474660329281478,0.13470810997600882
ECSIT,8.48379369966931,8.707970357949064,-0.2241766582797542,0.0034759559953956094,0.13470810997600882
C2orf42,8.606366600930286,8.305518724257931,0.30084787667235524,0.0034466427405827602,0.13470810997600882
IGLJ3 /// IGLV3-19 /// IGLV3-19,8.620273058931113,8.065487625126222,0.5547854338048914,0.0034401378809422534,0.13470810997600882
ZCCHC6,10.075913630265996,9.770715741567523,0.30519788869847275,0.003413900111134645,0.13470810997600882
CDRT1,5.025765094184315,4.622041675740963,0.40372341844335224,0.0035590898563878748,0.13743171259737752
RHOT1,9.721178187730505,9.9549517113989,-0.2337735236683951,0.0037223341542613553,0.138169972012095
MEFV,6.908042863442807,6.203208069222214,0.7048347942205933,0.0038031246458379085,0.138169972012095
SLC39A4,7.513687550769528,7.172207022180086,0.34148052858944133,0.0037976091563294502,0.138169972012095
CCDC69,10.37520518146489,10.602063126129744,-0.22685794466485376,0.0036524650512775284,0.138169972012095
GDF2,6.375056587326562,6.897848340915286,-0.5227917535887237,0.0036780699980338634,0.138169972012095
DQ597730 /// LRRC37A2,8.171931666369062,7.911147788698205,0.26078387767085687,0.0037822430261007208,0.138169972012095
METTL5,8.610804595351514,8.812697621425551,-0.20189302607403725,0.0037953619385182867,0.138169972012095
GCSH /// LOC101060817,7.967086782484214,7.758820312442562,0.20826647004165277,0.003800507296019651,0.138169972012095
PROS1,6.010294399398054,6.5827206750641,-0.5724262756660456,0.003701627012864456,0.138169972012095
BIRC2,11.520755502282569,11.37128990525762,0.14946559702494788,0.0037862698957282863,0.138169972012095
TFDP2,7.202332432440904,7.487230713351875,-0.284898280910971,0.0037593186420262184,0.138169972012095
CYP2W1,6.092592448788543,5.292513737295409,0.8000787114931338,0.0035920903945393504,0.138169972012095
HES1,5.608939404263458,5.294586165139581,0.3143532391238768,0.0036852063763080528,0.138169972012095
GALNT14,4.931896906615552,4.288087346406246,0.6438095602093057,0.003734891089388709,0.138169972012095
OSBPL8,11.41814980133554,11.602452849973583,-0.1843030486380428,0.0036949453212278176,0.138169972012095
ILKAP,8.77063033985579,8.949921322281044,-0.179290982425254,0.0037611028230850776,0.138169972012095
MTHFS /// ST20-MTHFS,9.218131628810728,8.896715715355503,0.32141591345522436,0.0037064316992906393,0.138169972012095
MAN1C1,8.890569241160215,8.562450667067035,0.32811857409318,0.0037243408058643588,0.138169972012095
BTN2A1,9.83214104260691,9.643761813306222,0.18837922930068807,0.0037813426449028104,0.138169972012095
XPOT,9.411861599524217,9.678689958325192,-0.266828358800975,0.003773551441197945,0.138169972012095
ZFP30,6.49904495671863,5.770954559322239,0.7280903973963913,0.003725653305355538,0.138169972012095
HSD17B3,6.124912339827681,5.330349077535801,0.7945632622918799,0.003792327265372268,0.138169972012095
HLA-DQB1 /// LOC101060835,10.193225330325648,10.543855861615594,-0.35063053128994603,0.0038327799811316518,0.13887405213135193
LOC102725263 /// LOC389906,7.247268823351197,6.922485155678028,0.32478366767316924,0.0038481356725637546,0.13905762998582658
CYCSP44 /// GS1-103B18.1,3.473439996295516,2.857165922647377,0.6162740736481389,0.0038679383451804454,0.13910166114750777
TAZ,7.906864484933568,7.438687993735594,0.46817649119797355,0.0038699389264863432,0.13910166114750777
PRPF3,9.275089617802479,9.02557788101229,0.249511736790188,0.003898970560536635,0.13977344065159847
WDR12,9.149113994124658,8.891964567643917,0.2571494264807406,0.003956865891335442,0.14072905926683815
RCN1,7.463131387579996,7.78389097412392,-0.32075958654392345,0.003954778068248853,0.14072905926683815
LOC102723620,7.383403108826552,6.833763444482777,0.5496396643437746,0.003950303107989348,0.14072905926683815
BACH2,9.774504393554523,9.418775607328163,0.3557287862263596,0.003986247953342748,0.14078936277076934
INHBB,4.64559945943714,4.112043034473872,0.533556424963268,0.00398383032624984,0.14078936277076934
ESD,11.182340290863532,11.351759081515853,-0.1694187906523208,0.004000230507138397,0.14078936277076934
MARK3,8.85474186912812,8.680274444676682,0.17446742445143748,0.00400016752135611,0.14078936277076934
RIOK2,8.645565757489836,8.332937774722959,0.31262798276687676,0.00401699514210289,0.14101218011823521
PBRM1,7.344899044676292,7.641145539318896,-0.2962464946426042,0.004028343928093976,0.1410442181041194
AC012065.7,6.309665089430316,5.732995981653711,0.5766691077766053,0.004040429046151399,0.14110180506133374
LRRN3,10.480099269110784,9.863897774561288,0.6162014945494967,0.004136542457004508,0.14371560747150625
TSPYL4,9.16363992075229,9.40826405127796,-0.24462413052567022,0.0041334121336462195,0.14371560747150625
BANP,9.818624234029393,9.580608494361268,0.23801573966812484,0.004181882554218801,0.14489971310607197
DENND4B,10.833429839555354,10.564640080506775,0.2687897590485786,0.004202788571038122,0.14489971310607197
GZMB,10.94004832239649,11.505401058219372,-0.5653527358228807,0.004202774493285557,0.14489971310607197
LRRC14,7.36685259821709,6.956131759325213,0.4107208388918764,0.0042655358918673334,0.14531928805026323
NSUN5,11.27078325785085,11.049942349916376,0.2208409079344733,0.004243545551099313,0.14531928805026323
TENM4,4.84072000573916,4.2272416046988255,0.6134784010403349,0.004290225374180912,0.14531928805026323
MCL1,10.600494461633465,10.285387834149988,0.31510662748347684,0.004278862996016463,0.14531928805026323
TAF5L,8.558395778100401,8.299557140701586,0.2588386373988154,0.004285116358010996,0.14531928805026323
EGF,5.250215044198974,5.871467388543567,-0.621252344344593,0.004231501317883695,0.14531928805026323
ZSCAN32,7.929535413527782,7.6104335964785035,0.31910181704927876,0.004276863634638556,0.14531928805026323
MOSPD2,8.56574964110666,8.245948190726923,0.31980145037973706,0.00430820667126071,0.14556353290522125
CD52,13.825058935416788,13.654181393293342,0.17087754212344564,0.004322967445070088,0.14569801750653924
IP6K2,9.409720459801239,9.199228496446949,0.21049196335428988,0.004476809288763313,0.14576819287255816
PSMB5,9.13717419588344,8.875519495942038,0.2616546999414009,0.004478094039116462,0.14576819287255816
JUN,7.378522469722381,7.993376870933649,-0.614854401211268,0.004485542891548117,0.14576819287255816
CD3G,10.172904254150076,9.763973770693045,0.40893048345703065,0.004396530456275626,0.14576819287255816
PTPN12,7.4070678822571,7.862017735640445,-0.45494985338334537,0.004428081822149971,0.14576819287255816
TRIM27,9.558469136000864,9.307929233276125,0.25053990272473925,0.00444427281295327,0.14576819287255816
YTHDC1,9.162169448119355,9.38972436472879,-0.22755491660943505,0.004456384529790792,0.14576819287255816
TAF1C,7.733639927281255,7.221737670726932,0.5119022565543228,0.004438174533715756,0.14576819287255816
COL9A3,4.37806318521464,3.617845310972276,0.7602178742423642,0.004491127851443368,0.14576819287255816
TNFSF14,6.193557651024639,5.3104042996910445,0.8831533513335943,0.004401994667650399,0.14576819287255816
CXCR3,7.357328631185819,6.8508331938957845,0.5064954372900345,0.004363689484474865,0.14576819287255816
SYMPK,6.2090595365269,5.804275336739933,0.4047841997869668,0.004497620157444081,0.14576819287255816
TINF2,9.676366775388146,9.384629460954864,0.29173731443328244,0.00438441830638404,0.14576819287255816
MTX2,8.39392080391723,8.171631212225584,0.22228959169164497,0.004432144523436386,0.14576819287255816
CCDC59,9.352275852415666,9.635543442159868,-0.2832675897442023,0.004386273097874556,0.14576819287255816
CROCCP3,5.144704888233595,4.7491097892353755,0.39559509899821954,0.0044726820659914705,0.14576819287255816
EIF4A3,10.612262589310982,10.392974986811684,0.21928760249929802,0.004565229458801641,0.14620634155380138
LOC254896 /// TNFRSF10C,6.829062177225241,6.198298251526961,0.6307639256982798,0.004563518759456549,0.14620634155380138
DDX51,5.424892101280763,6.161634447920007,-0.736742346639244,0.004561514882153938,0.14620634155380138
GCFC2,7.013923905672447,7.321555818788078,-0.3076319131156309,0.004554407724874446,0.14620634155380138
STRAP,11.0919403911297,11.32050773719363,-0.22856734606392948,0.004523574663556361,0.14620634155380138
NOP2,9.7897717227072,9.589481346242922,0.20029037646427916,0.004617102745804054,0.14719650834707348
TRIM25,8.06151569986526,7.592412827887917,0.469102871977344,0.004617929673633678,0.14719650834707348
CPPED1,8.795096926515388,9.148127607133631,-0.35303068061824305,0.004643749155053749,0.14749913510846202
APOL6,7.917954359369611,7.544952200128255,0.3730021592413566,0.00464925131751423,0.14749913510846202
CD2,12.217935142839307,11.931482796315033,0.28645234652427476,0.004686551385070933,0.14833429032607415
